1082,4890,156,48,4,chr16,65192625,65193594,-25144751,-,L1MA4A,LINE,L1,-5,6298,5285,1
1082,6683,60,6,0,chr16,65193567,65194470,-25143875,-,L1PA8,LINE,L1,0,6172,5265,1
1082,1394,134,0,21,chr16,65194468,65194705,-25143640,-,L1P3,LINE,L1,-6225,236,5,1
1082,2249,184,19,12,chr16,65194714,65195194,-25143151,-,L1MA4A,LINE,L1,-820,5323,4841,1
1082,576,349,55,8,chr16,65195194,65195434,-25142911,+,MIRb,SINE,MIR,3,254,-14,1
1082,252,328,91,64,chr16,65195441,65195643,-25142702,+,L2b,LINE,L2,3147,3354,-21,1
1082,224,276,54,22,chr16,65195798,65195887,-25142458,+,MIRb,SINE,MIR,111,202,-66,1
1082,218,240,20,0,chr16,65195887,65195937,-25142408,-,MIR,SINE,MIR,-89,173,123,1
1082,311,269,0,0,chr16,65196035,65196113,-25142232,-,MIRb,SINE,MIR,-6,262,185,1
1082,467,266,16,8,chr16,65196111,65196236,-25142109,+,L2a,LINE,L2,3300,3425,-1,1
1082,431,291,14,63,chr16,65196243,65196418,-25141927,-,MIRb,SINE,MIR,-86,182,2,1
1082,396,321,67,25,chr16,65198456,65198699,-25139646,+,Charlie22a,DNA,hAT-Charlie,235,488,-3,1
1082,207,424,34,29,chr16,65198730,65198905,-25139440,+,MIR3,SINE,MIR,31,206,-2,1
1082,31,373,7,13,chr16,65198910,65199059,-25139286,+,(CTA)n,Simple_repeat,Simple_repeat,1,150,0,1
1082,2660,105,3,0,chr16,65199433,65199796,-25138549,+,THE1B,LTR,ERVL-MaLR,1,364,0,1
1082,397,352,83,51,chr16,65200210,65200722,-25137623,-,LTR89,LTR,ERVL?,-80,799,270,1
1082,15,162,0,0,chr16,65201118,65201132,-25137213,+,(TC)n,Simple_repeat,Simple_repeat,1,14,0,1
1082,2507,85,0,0,chr16,65201132,65201437,-25136908,-,AluSx,SINE,Alu,-7,305,1,1
1082,15,162,0,0,chr16,65201437,65201451,-25136894,+,(TC)n,Simple_repeat,Simple_repeat,1,14,0,1
1082,1260,186,64,25,chr16,65202393,65202707,-25135638,+,L1MA7,LINE,L1,5894,6220,-71,1
1082,538,308,93,70,chr16,65202707,65203182,-25135163,+,L2a,LINE,L2,2560,3426,0,1
1082,206,174,21,0,chr16,65203637,65203683,-25134662,+,MIR1_Amn,SINE,MIR,105,151,-79,1
1082,368,267,48,8,chr16,65204591,65204712,-25133633,+,MER5A,DNA,hAT-Charlie,40,165,-24,1
1082,470,332,46,53,chr16,65205254,65205518,-25132827,-,L2a,LINE,L2,-5,3421,3160,1
1082,329,320,84,32,chr16,65205519,65205677,-25132668,-,MIR,SINE,MIR,-65,197,31,1
1082,303,291,108,57,chr16,65206713,65207041,-25131304,+,L2a,LINE,L2,3046,3426,0,1
1082,541,363,98,9,chr16,65207951,65208285,-25130060,-,L2b,LINE,L2,-1,3374,3008,1
1082,2592,251,115,84,chr16,65208399,65210284,-25128061,-,L1MEc,LINE,L1,-4352,2048,99,1
1082,308,346,87,80,chr16,65210445,65210594,-25127751,-,L2b,LINE,L2,-566,2853,2699,1
1082,519,166,335,0,chr16,65210594,65210751,-25127594,+,Tigger4a,DNA,TcMar-Tigger,1,236,0,1
1082,308,346,87,80,chr16,65210751,65211125,-25127220,-,L2b,LINE,L2,-721,2698,2326,1
